tbabs_1_nh,blackbodyrad_1_kT,blackbodyrad_1_norm,powerlaw_1_alpha,powerlaw_1_norm
0.11117168992497396,0.8038553225587978,0.14578127596138776,2.216782565337957,0.00032353603555575894
0.07312508193120268,0.7099537775845634,0.22362769608948818,2.0300377731017964,0.00025976118952473554
0.11097198643481296,0.7837725765674342,0.1451140115511661,2.1546887131766885,0.0003214434677967878
0.06362228101964454,0.730673643828201,0.20178807252252715,1.9744398616612056,0.0002458077998735691
0.09162322369050745,0.7448475462696358,0.17396654286042743,2.0748670261910367,0.00029754361628421154
0.10374928372323877,0.7933874058416432,0.1512620479304249,2.1749626696409328,0.0003076127973748764
0.08411952000067914,0.756280914876248,0.18399071874357908,2.0845293467032535,0.00028048567196750163
0.10107181073137439,0.78904905217193,0.1418759353303111,2.1475359492871964,0.0003090384442133819
0.10544331173385199,0.7814101682760689,0.17363473404382906,2.1305412561186525,0.000292275921548989
0.09431302180102981,0.7647201379455492,0.17142599985642556,2.0983706108009152,0.000286951980933975
0.08619255747234236,0.7458423962228544,0.1940167761141374,2.0798551139040917,0.00028140470915219814
0.11405991514223109,0.7936149589428085,0.1367614630637428,2.1418476923027,0.0003202175043758272
0.09083957534373933,0.7535631224173878,0.15780121857476087,2.066009372785337,0.0003051261455997001
0.094654597277379,0.7693893759435284,0.16930047478480356,2.1244658854119143,0.00029093242175844906
0.11718738795137487,0.8319884156648631,0.1434036807654142,2.2564011056595206,0.00032342443505282086
0.06516694259025525,0.703935738743505,0.2332399076575843,1.9802110387763578,0.0002595833465388149
0.10990463732193093,0.8358996648968089,0.107324983105008,2.15052502303303,0.00033174118430134446
0.09935914775810677,0.7722147063848555,0.17989871993493156,2.1591539345783715,0.0003000510694563241
0.06972254088036725,0.6906153054061284,0.23914728078897352,1.9349680194130898,0.00025448986340205726
0.08928218356427621,0.7242466950126168,0.20181952454154245,2.036217486014142,0.0002831232284367803
0.1002369016199434,0.7731764929055497,0.16912090438929836,2.1456202160473126,0.00029937198289025946
0.08969909486017807,0.7581250487843078,0.16405261750344804,2.0352124182137814,0.0002940103223044242
0.13876570628405124,0.808467083384385,0.1332843211795658,2.2653515145464906,0.00035492394982888833
0.09844017100674055,0.7673325454330453,0.16050043630988464,2.0995985373941988,0.000304527407416923
0.09898281328575267,0.7211375601578457,0.17046242678745496,2.016445418370697,0.00030934869746922954
0.06758596200645438,0.7258908695516983,0.21722052762908664,2.0422540331677865,0.0002614730661463611
0.07369011342106654,0.7353826617445172,0.21025907245817013,2.0171258922772255,0.0002659548193283938
0.0843516580090183,0.6964096334707822,0.2539197713986385,2.020928654429996,0.0002782498221797608
0.10220839859109757,0.7601989703710903,0.1603849272536354,2.121570556152787,0.00031445517220285164
0.1214646654860481,0.811372094212228,0.14367832986793247,2.2138139091098976,0.0003327606792807569
0.07931099164128734,0.7161915967628778,0.20641208204908096,2.0140251290755975,0.00028148391880036046
0.10823394084422094,0.8225592029070496,0.11857467843817385,2.1870797014356635,0.0003289891581784483
0.09493408811639176,0.7966403217898275,0.1383052323990864,2.103420395682679,0.0002979128616549535
0.10296267494969477,0.7702507427116767,0.16252298333313545,2.125460920213998,0.0003112435550264344
0.10662646952473255,0.7654201462069663,0.15601533055017122,2.1211412833641914,0.0003144501585295424
0.0897861829352509,0.7490483431130163,0.1658808540641085,2.065689032603204,0.0002867708949327963
0.11670129916695793,0.7701629397381868,0.14942465272901928,2.149971529481283,0.00033537728130888486
0.0768918182988494,0.7508704977247636,0.17964885152265372,2.03151946426648,0.0002726647895013328
0.07550931783903903,0.752196111169855,0.15498312575907666,1.9931189172213029,0.0002795081127030968
0.09545502224031395,0.781179024387086,0.16600816540641924,2.1379342858467445,0.00029062125243090666
0.09123532126428062,0.7020686122540581,0.20015251209139717,2.041997173197875,0.0002976461307932395
0.07584701514524289,0.7780854322243149,0.1644244985274403,2.0596744608167112,0.00027605912930089
0.09582642734347649,0.7632843261410468,0.17408348430281714,2.124933793690647,0.0002972982164967932
0.0688886087198268,0.7329328271505651,0.20012890708078146,1.9916861653579965,0.0002585325883511712
0.09046165643988612,0.7755266996524113,0.18337127049962224,2.165688617899569,0.0002862196600317542
0.09714394238735617,0.8097513174743508,0.1289049225865835,2.1467487425088074,0.0003118194259173165
0.07437451981269808,0.7585698854332777,0.18473988993252968,2.0532986917309692,0.00027027879492446874
0.09510029411182588,0.7644107961742643,0.17948079526651206,2.1252529305501673,0.0002879621542862993
0.08924014778987865,0.7347680077652863,0.18897919914293557,2.0623126966045673,0.00029163393388974344
0.09112577059877544,0.7424140694833755,0.16772430347315567,2.0310337390742257,0.00030492265337372335
0.06261948469489308,0.7174859731732736,0.20258327699272838,1.974176273232582,0.00025755814820183217
0.09567201275321059,0.7560151440996106,0.19221130224951824,2.1760807973920104,0.0002914468422124502
0.09486882733211514,0.7684405275096701,0.17847755540723745,2.131583863520173,0.00028603945191713515
0.07296786548340459,0.7545954139010648,0.18425748558887664,2.059864969212353,0.00027396470778994137
0.10193242944689081,0.793611002663697,0.1435084197411159,2.1296745113036417,0.0003142458609803473
0.08717270471522763,0.7498203062430367,0.20008926431703702,2.1460645147754733,0.00027379748446115874
0.08687652221182034,0.7444482974062362,0.1968162966154922,2.130710080960214,0.0002789954681214139
0.059950080625772895,0.740014023120032,0.19458991922516203,2.0065980282346505,0.00025406505513767116
0.12746817495286836,0.8413301676307068,0.11763278957264786,2.235542905751973,0.0003472508901615429
0.0923006071745054,0.797209390460549,0.1377947811677778,2.097045175546003,0.0003014075536227804
0.05777622896400076,0.6937290236268968,0.22847543868916448,1.9228349779949565,0.0002501275756924184
0.09142633341434102,0.7182005382857449,0.1984889950639184,2.0380854718123174,0.00028995914335299517
0.0842850292910394,0.7580181845591284,0.1790318038952356,2.077431987643984,0.00027914913520509166
0.10757178747422616,0.752432259879905,0.15631812980681895,2.1024788954903366,0.0003234268768724379
0.07313227717477787,0.7340083025650948,0.2235979892043488,2.075909244720667,0.00025457434358768633
0.08776566090498035,0.743771066282529,0.19734272414762244,2.067798028388694,0.00028031170024388436
0.10186818344761804,0.8072762677619861,0.13769253195575817,2.1139581458227115,0.0003037492131048124
0.09282615008136859,0.7532422858817093,0.18659563887641475,2.0788395525228625,0.00028094721256114314
0.06609359004028001,0.7130140237413127,0.23854385348201845,2.0244430137449116,0.0002486539609933274
0.08005444793647405,0.7550317407564671,0.16631337822604,2.0378551275543986,0.0002861333257599736
0.11635738698878545,0.754006005623554,0.17682107193794736,2.200308032055562,0.0003162814657320001
0.07337704834612882,0.7467901377154044,0.18336765677216665,2.0069334106109853,0.0002725538983744094
0.09202764138675365,0.7577307303666284,0.16748870890335316,2.130797749191701,0.0002985332533437409
0.0740733064502774,0.7228547910150815,0.21941941046220226,2.034484633132538,0.0002565084168416395
0.09021514879925874,0.7907485505317231,0.16501363130439523,2.1062698583766397,0.0002823228231693409
0.08899547916393953,0.7500231818047974,0.15703328582899587,2.0160217094372417,0.0002971406822550568
0.06308638229870935,0.7337805617656435,0.20956798876569058,2.0075792232537544,0.00024855892432188456
0.08719087744174796,0.7585837541891707,0.17676160766068652,2.1191892837245945,0.000291935391598722
0.07384115735406219,0.7094915730013259,0.2411999399121944,2.0665410720593433,0.0002640166074922408
0.07086080542301143,0.7278542036553203,0.2089336180457791,1.98918970957167,0.00026390834684341237
0.09267497014036942,0.716291654029097,0.1834395730818533,2.0242970155439326,0.0003009764654661848
0.13313999702025325,0.8013989615705057,0.13746797708727293,2.195901029123863,0.00034640550692020345
0.10936313649615229,0.8255426241004338,0.10871832941445947,2.1650167525235577,0.00033748893212826465
0.11310201861867221,0.8039747573591683,0.14556255672632526,2.242398852182675,0.0003233509687434561
0.07135490343711356,0.7225408783508389,0.21288228065753712,1.9741659208278037,0.0002582303477996326
0.13289230092896356,0.8203645717234518,0.14375386063872678,2.30736134670994,0.00034362760776020376
0.0796977598665852,0.7320734629096419,0.20762050400440304,2.043155107451983,0.0002726214209130496
0.1255776398351588,0.823404463769341,0.13932607258002522,2.296254399950727,0.0003395160595135613
0.0805654225198769,0.73555601399866,0.2143419479047553,2.0627961880460353,0.0002652893614846622
0.11875524888269189,0.7929700537957355,0.15352711025087207,2.2111192126183785,0.0003230601332197913
0.10772475813937982,0.7771784832050853,0.16806530930434052,2.2046940076455797,0.00031067374910365316
0.1178758988055943,0.7999313531952998,0.15867801896766057,2.280133958170135,0.0003220902148441864
0.10086078173548964,0.818026904985526,0.15459400802269954,2.2447918250356613,0.0002950554331766395
0.08041326073185036,0.7300938269120221,0.21030987185474054,2.0617537162642297,0.00027401625231295615
0.11661905873657888,0.8359205852310259,0.12608085765302462,2.1895814958225515,0.00033222461517393983
0.0928677394637357,0.7535586443875815,0.16428281594975463,2.0813746620473004,0.00029334098899058925
0.07853739652058866,0.7285684413866079,0.21131526356299124,2.0266568661379925,0.0002691292563147823
0.09699034726550018,0.7899214959023536,0.1486832262055976,2.138332407913484,0.000295084460406896
0.08902307428921893,0.7661083199333134,0.16730347474898777,2.1017031117309055,0.0002930812574930414
0.10542439663970701,0.7635907167370425,0.15936905503825985,2.157284607973588,0.00031752544696014493
0.1487502540522174,0.8086280683308669,0.1308366470554121,2.318890058412931,0.00037561927682921656
0.07968330960902721,0.7456104308934537,0.2116161815156878,2.081441377311575,0.0002621581309575164
0.059406059258051695,0.7275355550101545,0.20526096042847153,1.9754232091978756,0.000244769248048752
0.08863583686015541,0.7673920911024178,0.18643637512083971,2.132391323059829,0.00028737583633029504
0.08770483938988864,0.7576054761822505,0.1701372469963677,2.0395594044109693,0.00028760470232525325
0.09812964593270147,0.7909025919207434,0.1517481887547396,2.1244465891577633,0.00030060715479208463
0.14223399179029672,0.8378900082628021,0.14754678819343708,2.3441923097978097,0.00034715702624203866
0.10286595753303365,0.7564583842573607,0.18073252944121643,2.1236833124861807,0.00030339872564665954
0.12443007323280186,0.8016606742363721,0.16315965215240205,2.2948328586153512,0.0003246173941940942
0.07572851370321715,0.724880445533727,0.22199005514615458,2.049061624496917,0.00026146009164906055
0.10519255348303336,0.7940780347880392,0.15435179102689447,2.1911265487583615,0.00031278274736078415
0.07862547767766795,0.6832573162372059,0.27257268470961116,2.0023116523470796,0.0002658672217662064
0.08330390491447913,0.7461809080417896,0.17016225589875228,2.0601681087276176,0.00028734074999402193
0.11173549012213643,0.8160358967346427,0.1245256882895958,2.2125527205464106,0.0003306080983767714
0.08199775347136173,0.7480759475181294,0.18702442293213145,2.0751746921982517,0.00027364555947154183
0.10252514473904742,0.7893581468922861,0.15839351564339765,2.1648790720756454,0.00030786985970354355
0.12506341539492716,0.8255351978164607,0.13392661643186216,2.2590674652235405,0.0003427461528977416
0.09029740893364888,0.7291260495759031,0.17761838542923883,2.008829073439042,0.00029915959286102846
0.07618966558080519,0.7638748751021494,0.15556891333935832,2.0177831834218747,0.00028463840054652225
0.08744376507528216,0.7254092057178859,0.2235310420146609,2.0490991902493607,0.0002748860323420095
0.09008432744010729,0.7981080884634982,0.15426299679983682,2.1470529357985852,0.0002931709934783906
0.06993660775499264,0.7293978797979555,0.20738184915307298,2.011212426197858,0.00025941324643680917
0.08293474835550793,0.767273324561539,0.17053678703541642,2.05380052686522,0.00028467224470439626
0.10039475211459235,0.7980405351645563,0.1409149611390626,2.0901331102690177,0.0003081717783143527
0.07302458622240307,0.7250562158761743,0.22869749550002733,2.0673912842658835,0.00025517911854538674
0.0961467024031852,0.800746370853355,0.13090089908105002,2.132486311685122,0.00031372437662904277
0.09044583327639683,0.7760391256941797,0.174180654141957,2.163502837283871,0.00029259437023952477
0.09049449042207763,0.7939868292550821,0.15865873712632095,2.1529952836057284,0.00028993084973431577
0.0834164005081098,0.7159591456897015,0.21553763629348646,2.0249943476378047,0.00027613326920065896
0.07516435529886657,0.7448336964692231,0.1861722464734868,2.027720927794351,0.0002776594033845471
0.06807670081958006,0.7176869871761179,0.22359748407639135,1.9921681071247888,0.0002519196747776726
0.08605181975485277,0.7661526429554358,0.18194851917285382,2.0870306421231577,0.00028306780314889805
0.07595028527747089,0.774728419477677,0.17704806902427891,2.1114445225819347,0.0002664434404538395
0.10524525779856289,0.7702276422161303,0.15197653118913249,2.09876626066639,0.0003087016186783386
0.06304005250952352,0.7021322903641848,0.22647143025586342,1.9896807756928787,0.00025555978644354395
0.08124193283268834,0.7298584830552952,0.20353172901968028,2.053493757838793,0.00027652962379899897
0.14564371725257408,0.8027952896747069,0.11851794881781082,2.210348131826155,0.00037686910326431247
0.08898393537036432,0.7635995019272043,0.1819389282529403,2.116725921677834,0.0002858888045233563
0.05743173049717218,0.6658990679429895,0.2730781823281019,1.9088465416939076,0.00024281231501525113
0.09393365069756408,0.763360159163438,0.18035126178768615,2.1154031602592784,0.0002900021752238182
0.12427545202555909,0.7901622512502491,0.14581852498280562,2.236918488795165,0.00033392880267788075
0.1221187338621014,0.8097095616224838,0.13375053519048927,2.1914493269012216,0.00033688336191358163
0.11794257832191277,0.8086287458453749,0.14455269898585127,2.2420988331498406,0.0003245480552010137
0.10347931092261999,0.8086439199449318,0.1550695593488553,2.194086339129365,0.00030143235369741985
0.06971848133841954,0.7383146277595121,0.19720642152547305,2.0164044537416466,0.0002634765223673917
0.06183565276801611,0.7750388908920752,0.1822708404995827,2.070133745181519,0.00024838319969011706
0.081923282846803,0.7602504340678157,0.18142204917730673,2.0499360790531433,0.0002695813165146664
0.08427772549146614,0.7076066507902818,0.19602113036408933,2.0268921296660873,0.00028763429840023854
0.09937918857389798,0.7893833210516377,0.16468406027403418,2.193886645773287,0.0002987237170268209
0.10859033109938143,0.7824699111321392,0.15814197870450378,2.1942136275945154,0.0003140003336018008
0.07246988049325054,0.7856962164200514,0.16433326881911775,2.055661986870774,0.0002649331734382222
0.1148750581206574,0.7967310465348684,0.14163582710650408,2.148273482077876,0.00031958097192799433
0.11500680392660684,0.7890092537821242,0.154530226339591,2.2123666174801095,0.00032183381304348567
0.09449747894547277,0.7693935818684271,0.15140411940138354,2.0945866953747454,0.00031089564648492977
0.1387821545763633,0.8278918919350214,0.10625944520769655,2.2336987359151026,0.0003770993416656893
0.06310974967754063,0.7277446685096332,0.20905924361282543,1.99650204319297,0.00025543254087331466
0.12512574519842573,0.8208523920301185,0.12459770574923806,2.2121671382281276,0.00033788780631857797
0.11494647851271166,0.7948728244265019,0.14333382854527532,2.1885475043940645,0.0003313596793063352
0.08808512479753502,0.7629370292813689,0.19700251513237815,2.139746023456482,0.0002761083915828151
0.07296786548340459,0.7545954139010648,0.18425748558887664,2.059864969212353,0.00027396470778994137
0.09513186597429277,0.6903642181835121,0.22622648561320005,2.068422120986458,0.0003059091382521313
0.09842444817906439,0.7970992682256878,0.1451558014121445,2.1082928238268113,0.0003104387548378974
0.0413311721152949,0.7038410615398646,0.25371378509624926,1.9410141951866002,0.00022364324637203712
0.1325744604159118,0.8197135245054431,0.13687710254157553,2.3052385439901797,0.00034279903117540646
0.08513840638510335,0.7204926775493476,0.23144578618991224,2.0576767958683515,0.00027476163279512874
0.11259437336576333,0.7699677688024189,0.13587043472273716,2.122293273736999,0.0003336535948232862
0.06168273849957147,0.7211152910784143,0.22551334508961648,1.9546705829114006,0.00024460006485511
0.10481164640251416,0.7975542941361732,0.1575481259599951,2.180015211808922,0.0003057279365112585
0.09394709210425724,0.7589960035769356,0.1894634381145658,2.1778530430595575,0.0002817404939335717
0.08759362679721164,0.8003413710434504,0.13905590319025332,2.099206445217994,0.0002910109720081366
0.0688382940538794,0.7206553619159398,0.20940295919487453,1.9874731460506498,0.0002638404417224455
0.08859257461075756,0.7815192183953062,0.1725887804891746,2.1479884381532917,0.0002852171557139833
0.08230872683584718,0.7305022119672858,0.20231813140497332,2.065691003817812,0.00027858386121475175
0.09022071936598096,0.7654485566401974,0.18120753623434538,2.142606121273465,0.00029149166472967447
0.08545272200552322,0.7484786416005839,0.17279765991732646,2.0250805969809096,0.0002886755599485805
0.056794162616656194,0.7298928772372617,0.20755766078464016,1.9527820781483562,0.0002498508989835503
0.07251686583239707,0.7319820029263556,0.19984424734017464,2.0125804052112675,0.0002614930176003203
0.09214464303804018,0.7570500145922239,0.17611605132701133,2.1191398386871736,0.0002865567182205952
0.08566439185580929,0.7625314104247385,0.16246186238013224,2.0408454284967434,0.00029276957423562326
0.06803128329597222,0.7411967217921354,0.2116222356952355,2.0504993828089653,0.00025199117092875023
0.09044583327639683,0.7760391256941797,0.174180654141957,2.163502837283871,0.00029259437023952477
0.11140360424668612,0.781527699210533,0.13845506980024838,2.1556915633089586,0.0003254889663252402
0.11142414445663092,0.8188748229302825,0.14372402299670115,2.216057789971425,0.000315707062148856
0.11945794250744984,0.8149072146542347,0.16091315777087756,2.3280512118564807,0.0003186758756520437
0.08777943340981287,0.797289244647729,0.15562441191780738,2.1596177890631,0.0002839114044018333
0.1113862372927405,0.7972885534422618,0.12084074402393259,2.1003560390686706,0.00034048650328239886
0.10558723651036496,0.7667903361070302,0.17212586589807977,2.1576932783398064,0.00031029940622561125
0.11900505637974125,0.76387798878773,0.17122059930232722,2.2425652504563605,0.000333094980132334
0.07604248915059485,0.7616322181859224,0.15662622862806683,2.0121216214906186,0.0002846987301232425
0.06148639824605589,0.7116133388922944,0.22720428998330452,1.9480221652209673,0.00025143965772860677
0.11190953204961228,0.7580230016276283,0.1408719403331652,2.086946280714472,0.0003316687296836035
0.09455196096657288,0.7775049404864507,0.1666308647286585,2.139701576198584,0.00029840373724223014
0.0742185144256039,0.7081078249378713,0.2384089412523339,2.0183108417266884,0.0002613131956365877
0.08738191127439388,0.7487809575873989,0.1939074959328953,2.057894169102064,0.0002763414820718636
0.09093604270930811,0.7590659722692893,0.18595238129850009,2.0944809373851427,0.00028294457937251517
0.07318205921270834,0.7462244268840754,0.20332389249392496,2.0441250785873875,0.00026288764270785466
0.1276405045398831,0.820329871748648,0.13894137601623494,2.323681872378579,0.0003509211244701462
0.11721473057474044,0.7680602855907069,0.16599047570089726,2.169367460675567,0.00032486553293407206
0.0994011729149408,0.7701822658130811,0.17553106743800198,2.131576788911744,0.00029783489905183186
0.10489691348030222,0.7545069277957053,0.1628316928124578,2.1069245356883943,0.0003126394673827207
0.10062538127113413,0.7191478309160427,0.1707522692210231,2.0237728595097906,0.0003116429078232638
0.06595857857010075,0.7267732434275715,0.21617774074765875,1.9923269488462307,0.0002554602916053918
0.08995254084546482,0.7548944367496045,0.18657742936368016,2.0881758347437107,0.0002886172065043
0.11471642350927959,0.8188282623349568,0.13196280669482935,2.1952826539121233,0.00032556289023425404
0.061823751666892975,0.753044924307852,0.18939918286433224,2.0044132701761512,0.00025022360081144524
0.15258693931173456,0.8613922688504976,0.10443103837033228,2.382851219362722,0.0003852491380438942
0.09105623462315854,0.7058981260178152,0.2193293663620775,2.0064608109790782,0.00028830426305846956
0.11701508383469815,0.7866580069459688,0.15385199569848595,2.237127451951692,0.0003224246473622917
0.08106357681953559,0.7547528308365095,0.17587869142753604,2.0295559632225517,0.0002853997779040596
0.08288851188897273,0.7344170435383948,0.1644487192068467,1.9808273053365353,0.0002910711570335594
0.11080920848194012,0.7855399391797109,0.15899487633450174,2.2128104966325814,0.00031545260168661625
0.10576750380474756,0.7632008445061781,0.16387463542214684,2.1304417873851147,0.00031500678409827627
0.10395462516523982,0.7660896610173733,0.16282862665527797,2.1517827666447094,0.0003068350939359693
0.10237060030993003,0.7694453926654956,0.1507557501890315,2.1046615687627184,0.0003187768735915747
0.11923468209847454,0.8110247118078482,0.14266002066900038,2.250583452219577,0.00032367778590552243
0.10502698580931896,0.8138285080079417,0.1283403813744722,2.1610713054741924,0.00031827490085887877
0.049302665336209694,0.7369146524159602,0.20801396182765547,1.9564186716096776,0.00023738728363397103
0.07902929466936949,0.7759835699631392,0.15842878681640024,2.062021133205381,0.00028015513558388936
0.09556333899268937,0.7591874718151557,0.1774941739889067,2.1659888616466243,0.0002987479148804533
0.08233077740805435,0.7502897034213011,0.15789129590111406,2.0207106645806707,0.00028789780850174126
0.11400858751247367,0.7733462447956382,0.1634627383719049,2.2210213579922327,0.0003249390223028999
0.11398591724666753,0.7777376890703845,0.1525900686691655,2.1888969661205375,0.00032744901420198735
0.11579377926488012,0.7511548919623376,0.159460148201621,2.1269050458504686,0.00033071902827428216
0.1182734440211817,0.8790171770134175,0.11024208782343951,2.2854182358105373,0.00032206014289874393
0.10190927353581376,0.7800888372572097,0.14329192856757683,2.124607278330621,0.00031920219401702227
0.09153108760658885,0.7347887688471072,0.19850032129919656,2.077043159975805,0.00028528030401666585
0.09330699597844004,0.7690284728594767,0.1545424084668631,2.1048666600042902,0.00030409153574628234
0.09150992346002236,0.7587091447317595,0.1722521336973939,2.0883716423695056,0.00029571284393766243
0.10159150388530414,0.8080819625949669,0.1545313902321007,2.227901211042888,0.00030156404601195834
0.07482715360311856,0.7242746014770418,0.21322466803286963,2.052398122388015,0.0002672373267587229
0.1143991436167486,0.8169131066100097,0.13422000611163587,2.237876379126037,0.00032483391899783737
0.09020340896427156,0.762625724193462,0.1809815291374777,2.1469098491195373,0.0002835184516904198
0.06283513504193153,0.743702551876883,0.1899213558888,1.9807226445932353,0.00025322610148155277
0.09605163890111029,0.7923659915674366,0.15204355076803439,2.12862566184364,0.00029779966450749673
0.09781381413890185,0.7663322971895041,0.1898036976051626,2.205150408808832,0.00029494593713993305
0.11760238764260808,0.8085298545047046,0.1329527334336399,2.1954181925095138,0.0003335875609146445
0.08323400899016163,0.7427765819762621,0.188421155935569,2.0561179299406294,0.00027671706304935637
0.11532617550806767,0.8039596128815417,0.14666608339112044,2.201741481024619,0.0003249062036763619
0.11671347663364127,0.7859175877112845,0.13875869187995274,2.1602997157571275,0.00033544396469005597
0.09023234993260736,0.7209020602837105,0.20685891245401775,2.051252078714044,0.0002801329232967219
0.12861564639987036,0.8208225095891826,0.12836443613248452,2.2867737603787237,0.0003429383233825906
0.06979576316256038,0.732351591541628,0.21223508069497926,2.0135911381139113,0.0002568393060021192
0.099751898796068,0.7988597418667737,0.1707853662962156,2.2297740679439477,0.0002899383725585534
0.10022020598785858,0.7330732530680131,0.17317926175656168,2.0901462084309537,0.00031704261162517083
0.08963765410244118,0.761735331310523,0.1948765783648751,2.143777299469334,0.00028192545929999044
0.07530803115160245,0.7645396702787894,0.17779863932149126,2.1091513534788833,0.00027588462016072323
0.10078552991434588,0.8051735431200003,0.1344540101089963,2.132665273784102,0.0003134526815488322
0.06366011248399678,0.6861404709997007,0.25545681115843166,1.9299124173744522,0.00025056297586356304
0.09419049411581992,0.8042943144981435,0.15043055449470116,2.2002535177900113,0.00029675596455360816
0.0981672471063091,0.7914484267806408,0.13790572478624466,2.1000245208462878,0.0003038293304456579
0.10264245793780674,0.7550688589950111,0.1589084410513953,2.1066651203339983,0.00031650810457599805
0.07811164347085944,0.7302473364522883,0.20530163344947525,2.068012829095702,0.0002757739968394796
0.10916567776958222,0.793880218189924,0.1449097059167273,2.15312664459264,0.00032386420699100066
0.13348732107724554,0.8449440348310238,0.10571957785051832,2.2498196955475205,0.0003641459095688735
0.10526095362190127,0.7653180756318921,0.1518382867769806,2.1514847763025937,0.000317982144762019
0.11728539897142849,0.8107721187102609,0.13086522301698547,2.1745726256391604,0.00032945449331638
0.12707931700212988,0.8162715120330173,0.12410210331084837,2.218254478464217,0.00035174774308571966
0.09299766463619602,0.7300656606401755,0.19040176556339988,2.0636534820283488,0.0003022322167385453
0.08922636603873972,0.7369187521810213,0.19092931784350517,2.1214927928507636,0.0002894286945893132
0.0569330875723414,0.7503948910792788,0.19707805115828694,1.9948953380401326,0.0002463407375052187
0.07024350900915348,0.741782671111185,0.2039344482823486,2.0690308429905655,0.0002575500843751038
0.10971561634406855,0.7843469359753206,0.14801441706764437,2.138246447977029,0.0003153554845537467
0.09954307816907015,0.7671623518857579,0.15402976571376203,2.0917162883789637,0.0003101036444575057
0.06588041924716938,0.7379845260327745,0.1994032064036782,1.9784024379656122,0.0002594547526882904
0.10753913336206844,0.7719486202379403,0.17124984510681301,2.1711264742729472,0.00030521428014873797
0.09020270532925917,0.7871435275342987,0.15552754949929457,2.1465204216393508,0.0002957792930569811
0.08082652045126082,0.7487468425915808,0.19477938240829484,2.05091746715537,0.0002736331047415712
0.081185189946336,0.771079997609249,0.15576473767231602,2.0741982148202514,0.0002839923628084586
