,nH,T0,kT,taup,norm (co),PhoIndex,norm (po)
38,0.11805127253898416,0.3457458414816529,3.4968442271510973,3.5517680378909326,1.2549855832893728,2.6075817481375236,0.23670855580999756
39,0.10137191601509755,0.36215157829154576,3.9176956412859663,2.9138314035830946,0.9937038823285508,1.8152343521836989,0.3674357338948401
40,0.09572483997030887,0.35515739926132583,3.9891808290185935,2.8851411726421707,0.9587505879069519,1.6727473296716597,0.3607994255395387
41,0.10716787405386904,0.3547260407685117,3.251046513521801,3.557033747531731,1.2206294128082447,1.8797573686296212,0.38685239065909816
42,0.10400662947046019,0.35408597009725706,3.300841181403022,3.458659028125252,1.2002515070214672,1.8411784251331524,0.382970184631041
43,0.10822821520259972,0.34873340008543563,3.8866497541132876,3.2590484078054347,1.0719344751605695,2.2037191794851645,0.2932726720516499
44,0.10716117241800954,0.35145087446707696,3.2726045036440468,3.6349115889400485,1.2797645910134647,2.0493787632897336,0.3112663786940459
45,0.09360945712404442,0.3489164761644705,2.998524108742556,3.8381371654454752,1.3714220912014057,1.843992386366318,0.30062483804241324
46,0.09375957205132922,0.3505902435971659,3.7102490852727064,3.3468895280477566,1.133415367317654,2.0499414000116336,0.24793539016158822
47,0.1161679581647391,0.3464168551458641,3.585379953645069,3.451629039026659,1.1536741121866574,2.082791183636565,0.3630281787667053
48,0.11313215222194463,0.3380406028384505,3.048125823186438,4.02745172542282,1.4775449917463026,2.6038890387883233,0.19928196499946202
49,0.10297253166356812,0.362877758590693,3.315610948336766,3.1911232075435882,1.1479108612830922,1.7210639550077667,0.4249269595902071
50,0.11051801396290215,0.3469832346352609,3.0525201172620653,3.908943760787803,1.4177450314709468,2.2200484761050183,0.27268440930544097
51,0.12158991628103878,0.34119679496308847,2.861703076121162,4.173622471544859,1.5484119181834612,2.4927348516316092,0.27660238376230945
52,0.1148227054636956,0.3532095278639847,3.367134342256474,3.368137166995237,1.1635365185008368,1.8941620396375551,0.44091959174641665
53,0.10345717410510606,0.3563311565930948,2.1426379122112653,4.6723525490087585,1.8844754883882866,1.800829544870721,0.39318685700230677
54,0.10610810309696808,0.3507806338494088,3.374587628541561,3.6236955234332178,1.2500789716502474,2.1187420346761443,0.2973928153178346
55,0.09854466404007461,0.3532399991923481,3.391102347492379,3.499400519219284,1.2004466953326294,1.9417081866792874,0.32837126641885167
56,0.1267458015190169,0.34444544114482667,2.9372204885304374,3.983725833214755,1.4394173475250538,2.230486369012121,0.3829071524113278
57,0.10372995319368991,0.3484894503003852,2.5903241929071203,4.370576438515648,1.639544391383946,2.1042865437543545,0.28445701511419763
58,0.08437821742905782,0.34528875367708883,3.608251826319064,3.5282407681404226,1.2181415904327844,2.3341656570807445,0.1457913491176471
59,0.10815436958467131,0.36473665962889895,3.2046564665209134,3.3373869091575945,1.198926594275903,1.839968908890459,0.43414994489213743
60,0.08823116673919572,0.36058236628539597,3.8920205901209535,3.0392407087241735,0.9943017135046262,1.7326506100671335,0.3296886214600795
61,0.11432062676493417,0.36868321958321204,3.686887073931577,2.9563083016200564,1.0156078534001876,1.8975421529906642,0.48703715780366014
62,0.10326435131182699,0.36026585109119275,2.5049773243658753,3.970402710339674,1.546939482329915,1.7237512652127653,0.4371886004666847
63,0.10568941023948793,0.34662163630732457,3.0456850536377553,3.9669206441559117,1.4389590975571618,2.382997874395125,0.225627570281859
64,0.10555421735835381,0.3470295963047891,3.9285878776228325,3.2553112263726254,1.0763989455568903,2.206242537076166,0.26579653761233574
65,0.10483955682691244,0.3465175759327286,2.8771685538833425,3.9222167017914007,1.426664223735868,1.931394953668344,0.344565010275661
66,0.08689929990273577,0.35376846101624754,2.756167781407484,4.037766661330379,1.4820624597552903,1.7856082206312172,0.30006307575781727
67,0.10935108849919481,0.3515763138207232,2.434108209895328,4.345711262795761,1.6660653356010169,1.8865286611855747,0.3941625997269677
68,0.12721432780436645,0.3393708074005129,2.947411880997098,4.06166268129631,1.4634621118510684,2.3344828985884045,0.35773453098445723
69,0.10309631664542365,0.35480008361187204,3.3185406353555793,3.399532676697471,1.1877187537276876,1.8064271288612503,0.3688650337781543
70,0.09548545470641252,0.3700541177532872,2.88412594978209,3.235216833353022,1.2741859486261031,1.538025913504696,0.44558260609752753
71,0.12717196925656937,0.3560366095021733,3.7750603680294628,3.120490953464941,1.0214455116285028,1.9485894332265676,0.5052829939593011
72,0.10585237837942753,0.36577199855589393,2.8563391793399466,3.445301764924722,1.3097241968801834,1.6715565353634385,0.4639180084807632
73,0.11313215222194463,0.3380406028384505,3.048125823186438,4.02745172542282,1.4775449917463026,2.6038890387883233,0.19928196499946202
74,0.1186139221669488,0.35882257972463066,3.3719552139842186,3.307177462456666,1.1336675803394063,1.8493371251020219,0.4855864150098601
75,0.10000859889950303,0.36026021857223645,2.2024564523385473,4.289549408291572,1.7597114946554195,1.6032468982714465,0.4299655999821121
76,0.11747382239444626,0.3513247616851015,2.5358790412383825,4.252323629533367,1.5793910491990135,1.8799757446671952,0.45082128387303677
77,0.08082587802752005,0.3610913427057503,3.7596870958555035,3.075590300288713,1.0508549426911542,1.733965711635349,0.2695859805142436
78,0.09298610734672964,0.34713730517846964,2.813947519233902,4.197548747631881,1.5847992299140155,2.3586601105327567,0.15554862509428768
79,0.12462462669564468,0.34181487365335994,3.9881953171082936,3.323568962785122,1.0922894249818054,2.655960852092259,0.26149567072911606
80,0.09664747003493694,0.36187416232572406,3.9139471913933424,3.0192967087005504,1.0101863391869335,1.8636671207076037,0.3315126290157401
81,0.12066797685961834,0.3391844592682374,3.6778853566088947,3.4966320500786376,1.1993887724704648,2.5365998371151544,0.25351246650107473
82,0.09004901585706283,0.3831581841095316,2.2845922778988363,3.6114409556639773,1.595430135045446,1.494614953527783,0.46037773041075614
83,0.1076744894359479,0.3589456339001268,3.5690751052308474,3.132999752528596,1.062912800474051,1.7736823838871982,0.45163160762067595
84,0.10380093863906109,0.357522236791552,2.2136889550969947,4.35793484950577,1.760088153640381,1.6502381810812514,0.43330614681856416
85,0.09293349683467142,0.3435446828571852,3.976742870338163,3.2868838532812865,1.096394037774922,2.2789120772703284,0.1773945928045783
86,0.1106288788564831,0.3538207733539156,2.8673935723913875,3.8629228286567954,1.3973491450931603,1.946501637457632,0.39588349990279414
87,0.12270740228494197,0.34164871984751155,3.539349623946876,3.599563207625157,1.2048933728868132,2.314764288425401,0.322311891924814
88,0.11087794644840648,0.36593198231649393,3.642850940584796,2.9267239941837704,1.0056058386268065,1.7407265260889047,0.5048106136880882
89,0.108843384916694,0.3488875897568468,3.5176198690737497,3.5680479979178332,1.200920595390501,2.176029265345371,0.2981697383784053
90,0.09896491841735051,0.3571231318724294,3.149537655244927,3.5335024268231945,1.2418496745279097,1.7985021721818397,0.38606458962839596
91,0.08526883704567675,0.35215254503737964,2.40104316930061,4.515130927049133,1.7868628305542733,1.888078240911384,0.22824740962431883
92,0.12433868546647193,0.344771917690701,2.9762744093652698,4.02131693044787,1.425614704376185,2.3030802499629117,0.3603941215030346
93,0.11943679573582544,0.33486627567108457,3.3823524663973252,3.8186071259604155,1.3136992107717778,2.576785820911143,0.23964217234325763
94,0.11775110756392863,0.3434117236873856,3.2077418705841563,3.8051451499224327,1.3494709461185117,2.3579646165021035,0.29080774746434884
95,0.10177625403825163,0.3553864765060808,3.0839685875236906,3.727538810615251,1.3263302220705642,1.9443322528013882,0.3253577967688486
96,0.10181325789643088,0.3543001593893942,3.7568655759198935,3.187097247932189,1.0732015103555028,1.8739929888273885,0.33321530778658937
97,0.11629368562107467,0.34759249574563,2.4936518793820923,4.460624001303353,1.6875174188433284,2.121659440316006,0.3606891382082104
98,0.09634883142914018,0.34081781207605316,2.610550979563796,4.512246719022827,1.7137476920658317,2.307742887312377,0.18665259112909569
99,0.11399016339514922,0.3773307877470888,2.873688472702085,3.249416785199944,1.2513700444566522,1.732923716472536,0.5541440272653645
100,0.09039286973313285,0.35453272614305137,3.85486228335978,3.1480161726807414,1.0525411662114597,1.8753787906154202,0.2835859440981701
101,0.09554477853160682,0.3640345871150671,2.818677870408107,3.702784294932705,1.3903793871561576,1.7481680313646657,0.3756188642895789
102,0.10837651404757508,0.3519382896366802,3.507759236626924,3.4289646560787723,1.1543868530325883,2.0032869606713253,0.3582578162395917
103,0.09331838118567928,0.3483106813618305,3.4657122212652105,3.3264798443453,1.1220505847027429,1.6006591374075407,0.35255324420123246
104,0.09288108902081994,0.35700998363013187,2.285171917802348,4.558041746667616,1.7999563765241877,1.8086091609788228,0.3282897990395
105,0.08488850277068027,0.36253331840129677,2.650239176104427,3.789698133773631,1.4726121361038158,1.5557477673530609,0.3428100072894361
106,0.09122527795740161,0.35457727798897054,3.1202724562956825,3.676796046088187,1.2910903183508553,1.7694705436362081,0.31040290209936955
107,0.11189891580474205,0.34000769761062116,3.212529659335157,3.912378437469455,1.3880760373064964,2.575000048097561,0.21304945441092318
108,0.10829444529068742,0.34270721740734156,3.631767642919609,3.5141090021728885,1.218688078791473,2.661736623910182,0.19222991396907196
109,0.11017561125450283,0.36219980312857347,2.1946468277195,4.386782794764658,1.7494850982832895,1.7314089732738915,0.49416391684283933
110,0.10187316897238138,0.3424559757283846,2.5751579796717765,4.494385484649424,1.6537439066279482,1.9983566248040363,0.28899995210075125
111,0.10561940990450598,0.35774091241764305,2.879241246254668,3.7954783565357157,1.3898248979003613,1.8605246604907455,0.3774609194292442
112,0.13012860660642364,0.3403400722084319,2.584887352727992,4.508525611386278,1.7102314014179878,2.481714614878439,0.32141273488249894
113,0.09792755952841939,0.3624600159889495,2.631801741148071,3.8886465742786855,1.4702824272151387,1.7136420467681406,0.4142855800892691
114,0.11796092648402513,0.35914229785474755,2.5889241322695957,3.849611815618384,1.4463119019740045,1.7396406137576985,0.5422058997303675
115,0.11009304528182887,0.3537286609393189,2.879629739353902,3.8663063376306788,1.4054894350372953,1.9009017882524404,0.39306108929779754
116,0.1048682716065037,0.34991652610453394,3.908400385446956,3.223677000511212,1.04280861776033,2.0422521215305385,0.328914014998971
117,0.09714242644340984,0.35406196097156123,2.9591590309324625,3.8732707771157426,1.3952719712566903,1.9442411472016952,0.3012133671945643
118,0.10015983761379646,0.3599010060194352,2.130005565181599,4.476554102256374,1.859452801128568,1.6732067706298392,0.40270919783182996
119,0.09893788098009357,0.3607373713894557,3.969654102751255,2.8015082714198263,0.9544709947455439,1.6487700318118337,0.4032509795814837
120,0.11420901593749509,0.3460352862903199,3.2494452231023767,3.659948215567572,1.2655682782505666,2.0423309203045426,0.35624984622813805
121,0.12031684631533253,0.3574023144448112,3.44438424344591,3.2330491448831964,1.0948747202411926,1.8333756650409658,0.49229982487276436
122,0.09892132705517837,0.3431149833055067,3.979924366994192,3.357075944896435,1.0989122963357687,2.3116589511251844,0.19492880076957947
123,0.11268002013458389,0.3513779184555744,2.6587425004557326,4.108072535031332,1.524022318261113,1.9050298289061707,0.40420993791285165
124,0.10378070451876764,0.354296567931185,2.211198128042748,4.577499555087203,1.854047730581005,1.7430462002692244,0.3724146419285569
125,0.09569925622099998,0.3560317908974053,2.4229910012266975,4.212567534977027,1.6639785082110206,1.7355493794370827,0.35098332435071367
126,0.09291371605785971,0.354597543623404,3.7371849797175374,3.1409343440265807,1.0520875254632014,1.69732628525052,0.31991958631536555
127,0.0992705439481803,0.35382144428096696,2.5630569857006886,4.225098052323339,1.639539144854833,1.9493130021694003,0.3076795184127316
128,0.10762476476483289,0.3621040237350916,3.4655462068477,3.2202344639930467,1.119574654839183,1.8268641862703476,0.41659070305466395
129,0.08736169949906006,0.3651958387368565,2.5279776859137044,3.9719757929614476,1.554934537023652,1.633219799430158,0.3483890817607372
130,0.11910061260538352,0.34897127926358007,3.919224494421199,3.185661237241236,1.023229540557229,2.067557034968341,0.4016406835869985
131,0.08841415054700162,0.3687115032952171,3.2248468350995463,3.246850615792776,1.1740587264788387,1.6401581577318216,0.3764499016752883
132,0.12822780157752828,0.3443431845740945,3.5959662307351263,3.467343267120817,1.177444410177668,2.2992868290060313,0.3589992608625468
133,0.09713970895523846,0.36329782424883633,2.176435743907559,3.9851378127599832,1.7435041983986557,1.4986567569637657,0.4468113827803964
134,0.11028430396588715,0.35044855707728345,3.7993359117855974,3.1873764295008713,1.0489060507527717,1.912138457263859,0.3785134567727399
135,0.09816982717965997,0.3617357690643,3.268412538726147,3.348797977631919,1.2011148898695974,1.7689984369169958,0.3777037072010836
136,0.1001131725651226,0.35167841356013174,2.3106209773913484,4.535628398547957,1.7934846600594172,1.8252761700640232,0.3363394000094104
137,0.1134631069376383,0.3407160432155087,2.8025528179930386,4.257393403565466,1.5683305491067068,2.268972188708775,0.2846575014184807
138,0.12709610274950528,0.35521630162608847,3.423763096309929,3.5036558415764216,1.1624444033348622,2.107771750853427,0.4545724404670397
139,0.10215958891954639,0.3533601415668771,3.971076292766165,3.0266191532171014,0.9765487882845916,1.7744000963767177,0.3759049789121837
140,0.0897352083905278,0.3524511546053153,3.7406199013436936,3.1276314379858934,1.0667629414348172,1.676449319789787,0.3022056345233542
141,0.09290207875372981,0.3573538491156319,3.649608504191051,3.1366316975562922,1.0656955404287878,1.7200376466898006,0.34181973841307317
142,0.11697428445635763,0.3613407434423902,2.6015025034853254,3.8998302906630675,1.4809917897997569,1.8237974513643898,0.49242568405857406
143,0.08473258090309638,0.36490721881221555,2.5379876600305282,4.018639297731973,1.5668137687499122,1.6727307485951668,0.3246264049777008
144,0.10753465040317535,0.37105613738842097,2.4055607065143416,3.7240904445625316,1.5124376236062058,1.6333562450143266,0.5329766936844287
145,0.10575120798289213,0.3491640676175468,3.9172001791981783,3.1901968257505686,1.052403466323407,2.026353608145311,0.3098555472182935
146,0.11805127253898416,0.3457458414816529,3.4968442271510973,3.5517680378909326,1.2549855832893728,2.6075817481375236,0.23670855580999756
147,0.09878830287524039,0.35339633119577724,3.968783743061004,3.1330105008775004,1.0145960490353911,1.9233605987267732,0.32802459735838196
148,0.12303451969788225,0.35505378204911375,3.9642256133897957,3.1504566959820988,1.01956197663715,2.187600736508632,0.40939611677720694
149,0.09657595972059825,0.3473425521151443,3.203357861826257,3.7743129317960924,1.3202883341043088,2.096278517992192,0.24727339013618807
150,0.11008595059460517,0.34505705071607046,3.15852038697307,3.8473250114959097,1.3733266886213917,2.2753372365758895,0.25058074007691883
151,0.10382215650835735,0.3576516716552545,3.855863785574674,3.0130362950321787,1.0120691892360454,1.9078478445008367,0.3817476631893113
152,0.09444231143381322,0.3525199263007018,3.193069616570873,3.686246755845391,1.2818577765217374,1.9072097547100089,0.2983834092251471
153,0.10976663636433974,0.3506884317126584,3.9106184859541533,3.15207483681159,1.034346641432128,2.043120045039034,0.3614981113095443
154,0.10233528257915536,0.35862422291862267,3.4776492400239913,3.160848079350789,1.0903949543665192,1.689446352226272,0.4315788968664278
155,0.0953537993054104,0.35985283858857653,2.977534619427456,3.431982585720374,1.2960426263200464,1.5728229195716485,0.3687497086060994
156,0.11060965390848138,0.36180291085425736,3.609612381237458,2.9327910914681516,0.9908360127844866,1.6818979849035822,0.5271654124222135
157,0.08581463886580118,0.3559864448604093,3.4689432032259444,3.259414411696037,1.1137566857501997,1.6179487103354664,0.3474424421102307
158,0.11887787554376675,0.33835773009884124,3.6558156080408954,3.530899544717879,1.2223388145372045,2.6692306546246414,0.21861304007592472
159,0.11547043585510813,0.34219739306529945,2.9935260740364127,4.062737105376982,1.4538753661974846,2.3029253444934814,0.2798394644748132
160,0.09787751495222488,0.35883119866469093,3.818682590781937,3.0696993593253716,1.0231713110196845,1.7689325048215399,0.3670544020110198
161,0.11739481965791462,0.3494511724567297,2.940050476295995,3.8807084621054098,1.3742259045169327,2.0094950491083035,0.427266131358452
162,0.12017431927444175,0.3578474989382539,2.921347819298571,3.564694484483446,1.2620432717869419,1.7653310242608065,0.5583224186001324
163,0.12100778218342316,0.36670329408258023,3.504129647553441,3.0645489697828565,1.0414343591201123,1.85510396784203,0.5464055166648621
164,0.11519698544702135,0.35470621586690004,3.523857166679646,3.414754548051829,1.1491866005354745,2.0925507322493266,0.3848719363854733
165,0.10217650560348397,0.3547142176503094,2.8736194229113274,3.8627084533416607,1.4127763662854822,1.8561789192884741,0.3574316871088596
166,0.10891976054205822,0.35130268051068975,3.3289452932282035,3.628654744164659,1.2748390901328115,2.23721122550745,0.27861812666259583
167,0.1058022923655425,0.34517675951791976,3.8200578960911633,3.3791976153110297,1.112039356362326,2.2602293184090865,0.2671700218020586
168,0.0928727007588109,0.3548851918244546,2.6557090335662643,4.072882694646872,1.542579445844127,1.8108798060757842,0.3040967053830931
169,0.11108677649960513,0.36333256115310847,2.3635504472031155,3.962471817264036,1.6016393516884782,1.690344723397329,0.5104287062735284
170,0.09855399365664985,0.3474830011080861,3.4670642950062405,3.5461495589911483,1.221778426592099,2.119858605871497,0.24700335466511184
171,0.11047179182161851,0.3568089966645711,3.7385633530814557,3.1190172179962987,1.0402813390676562,1.8988303456895226,0.4137678712713927
172,0.11696717590622421,0.3569093404947618,2.5973477993638237,4.134016679562029,1.5322463236557702,1.9351266602827448,0.44630171210828096
173,0.09754045177795632,0.3533852652264591,2.910747088921959,4.012833107390235,1.4483976102882261,2.1036304711244367,0.2726256430991222
174,0.1107068243453456,0.3555565288682343,2.823373567344294,3.884031274732316,1.4067594226731164,1.889257151262531,0.42010548537239967
175,0.11421394470054999,0.34736411781305426,3.86993609484668,3.2703864434597882,1.0682923994065312,2.1609958923712265,0.3384214074531079
176,0.11314983959252993,0.35403950408519164,2.3340433735641337,4.454850647168542,1.7341884553183238,1.8866691606703738,0.41986895099838983
177,0.09352650296113509,0.3664289104644766,2.670507295669564,3.7084077403976132,1.4351383083290905,1.6290057687175332,0.3972490883993855
178,0.10739001833406422,0.34823641707030095,3.9472957318683086,3.2586403183863597,1.0763055743511905,2.266787985063098,0.2652920761652576
179,0.1135971694204785,0.34653927002072576,3.2858836107413048,3.645262198608383,1.2677511481757278,2.0263863078179445,0.33364103029633374
180,0.1032770669692966,0.36013908015206253,3.137426542386727,3.433095212362794,1.2349778643396565,1.7344958914490656,0.4079682512192126
181,0.10282238361379921,0.3486332774118484,2.1618736655725637,4.787448553064627,1.9442765611834574,1.8778313601931074,0.3294533821592554
182,0.11657520545564384,0.3517830534366869,3.171234702778288,3.673867362695043,1.2766379309936025,1.9883833762818068,0.39865627594879505
183,0.10403723424098563,0.3537046214909743,2.6154056634390925,4.109321176025949,1.560675352607016,1.8596505746832201,0.36119300936676896
184,0.10086775255059405,0.3627324550786752,2.51713355447232,3.9553267367285514,1.5122947300281557,1.6994341498884167,0.45480401095028533
185,0.11741889322840304,0.35548461311384305,2.8365454412871536,3.6046788374334597,1.3406792969701486,1.7617819074314118,0.5022708178453262
186,0.12834145556856338,0.34294377177749485,3.811854630921926,3.3997719544390086,1.0871562031975537,2.2282186774093877,0.4013010699056886
187,0.09554688624383781,0.3636720099677964,3.740284986679633,2.802732500406668,0.9814442159446772,1.5964362722736614,0.430719812222154
188,0.11478328680110214,0.3397535370377791,3.381432314945945,3.735080336248823,1.3021682190717667,2.3985209246851156,0.24410270026138012
189,0.10786679008807272,0.36085386154436283,2.511259432646269,3.97422725616894,1.555617594983022,1.7456956116124458,0.4511620950600736
190,0.10358152848001459,0.34994286741163577,3.78313004981797,3.3812664857198267,1.129583700972157,2.373475113191938,0.24056417976016486
191,0.12649174732420748,0.3466515078298634,2.4627170967895684,4.583873882045809,1.7073609952940332,2.0878745350119665,0.42802409502707645
192,0.10574905527055682,0.363117423300935,2.276941210841877,4.215686102033469,1.6792255996766705,1.726158510846897,0.47955851485794854
193,0.11584043133511548,0.34990407012705543,2.7419048338792287,4.20911115456495,1.5515857277599265,2.226925151177406,0.3313797780376685
194,0.11894376395569803,0.3641962415690965,3.1858806169565814,3.2198841187082383,1.1530851466736083,1.7625401153198081,0.5361375369997017
195,0.10152412900175588,0.3449122954222649,2.9169713087036984,4.071879208979253,1.4614504077691053,2.095942854533081,0.27498310469786963
196,0.09733117465878789,0.35568072946607254,3.977833335659749,3.100089629720152,1.0098183080685696,1.936765704951663,0.3237432324784795
197,0.09790711490148347,0.355841651756066,3.5635667685037395,3.4040718325642487,1.1782593679863689,2.151072222366202,0.2584659366800789
198,0.1273815751933419,0.35892209846992357,3.886874294357771,2.9444825695730494,0.967834305433902,1.9489378396688508,0.5333287698137813
199,0.1151455913959318,0.3534064535403262,2.8187191554572095,3.9057274447983445,1.4028495734787494,1.9031410419119765,0.44380514862588877
200,0.11979910367674464,0.35212713119065003,2.443031956101364,4.171353775723752,1.5769104792736204,1.7471207590941251,0.5083860663739899
201,0.08806680541068622,0.3645373332812935,2.969509200755246,3.5210302206384076,1.3075823893990874,1.642427121615175,0.3495278468810123
202,0.10740851810562035,0.3552079340431836,3.0086851535341768,3.6862606516726726,1.3038440750652271,1.790334837944167,0.4198751098015453
203,0.11255652024875203,0.3598575999257697,3.2709517687645127,3.326401088285196,1.1855757084597436,1.863319684411817,0.42758082462076746
204,0.10839857751469613,0.36586190875995384,3.530728622879636,3.121034706659962,1.0762538304025089,1.840962679128836,0.43627009898951985
205,0.10052569040429238,0.35941599243043215,3.7391055174893775,2.9291209815335733,0.9987892770381487,1.6640472956377075,0.4251450297979525
206,0.12743387792012054,0.34588965637331,2.2915476624182967,4.8410732066765,1.9369862594917409,2.4024634040587536,0.3354548007066259
207,0.11145230385380571,0.3415919858706094,2.7512942246359464,4.15896498388765,1.5461732823230092,2.0119316744409836,0.32347745505841413
208,0.11573350403106493,0.3629249295573289,2.3185736192313064,4.133567061014618,1.6309172253947175,1.748752527438036,0.5200506659684818
209,0.11103627246749188,0.3555213853508354,3.3382685475924774,3.5710394180410763,1.2143572627744568,2.037638551704834,0.37555537138881534
210,0.13163520164714124,0.3613234740700523,3.8658679467225614,2.864321071759468,0.9461916038972202,1.892730159830209,0.5904243578325865
211,0.10733827509849905,0.3484008117391266,2.648526244453116,4.349150113591245,1.63960258935131,2.212433057740774,0.27760066925511806
212,0.09249076149707619,0.34810807680910605,2.9138306207574582,3.857178818932242,1.3995460315243242,1.7246030003372825,0.3058338190796842
213,0.10178681187499082,0.3415109425236397,2.549464868885889,4.495467995625237,1.7146925657744976,2.2029793909293995,0.25371428255381073
214,0.09533981654706002,0.35648333432478596,2.3359358103163794,4.55557714932904,1.7815618875223065,1.9078643197551606,0.31499146830537134
215,0.09946904512579985,0.3577406428874131,3.712354242530096,3.189778577328144,1.0795047712560837,1.9299174925332163,0.33413335394975896
216,0.111944733557409,0.34133214150764724,2.4266692436953643,4.781363684843397,1.8227483964374969,2.295739727981025,0.26829000102897077
217,0.12847317206334033,0.3471393249600154,2.460828138113589,4.58093821642682,1.6966807704595004,2.108921499008299,0.4412940664059608
218,0.10776414706579236,0.35275068210238264,3.367157050271723,3.572907349771213,1.24299100031495,2.1230267933096028,0.31341280425091284
219,0.0964980517936136,0.3549110817138599,2.482298757852875,4.184982320813111,1.6076994722626767,1.7031938530714252,0.3751587011185952
