,nH,T0,kT,taup,norm (co_1),PhoIndex,norm (po_2)
15,0.08451145899642581,0.3580001658482618,3.0760997075354424,3.5063002037162576,1.2909948692484625,1.6287012349678291,0.2986839533757597
16,0.11381680427660396,0.3449487227670689,2.777433355621402,4.199359629710908,1.53815005158892,2.187473011927119,0.3290516628866607
17,0.1049689096185699,0.3484336257102403,2.3262798577207633,4.606068877180767,1.769475845919974,1.838018827551156,0.36912828974529155
18,0.1213923327743566,0.3379294815076269,3.210328194983158,3.8628869579360745,1.4084646951831552,2.6488836654728845,0.21946423196817605
19,0.08973387258666794,0.3519261394955392,3.1088130567887378,3.7161439401601353,1.3202552495749151,1.7604963178733357,0.27995843944644283
20,0.09675289149597065,0.3568341557108204,2.2019974974006935,4.333566306772477,1.7693202162284913,1.5481814209278733,0.4261877142895471
21,0.12238263055259682,0.3473412793134647,3.706239118945785,3.3763310773274253,1.1149555029174096,2.1053353080010435,0.3832437530704933
22,0.11735159124678167,0.3659282453725265,3.9513713922878573,2.8313055817286186,0.9287840823843844,1.820702316065699,0.5215309166952701
23,0.09122772310676384,0.35109261098218586,3.5178329233336,3.2513310595728577,1.1381133932652698,1.719953622495963,0.2942139444034047
24,0.11466661812519584,0.34094069479964695,3.847998524064147,3.4044957285267032,1.1707344991606556,2.7993013780592335,0.1798978040451093
25,0.0841594461266274,0.35935881708184275,2.809951536574344,3.7363639029704245,1.4292857933974898,1.6412302492991966,0.2946577445760196
26,0.10944951223929188,0.350403591590165,3.3372047505798426,3.606458391450523,1.2564708051416682,2.2150882570453607,0.3029895384126706
27,0.11304658652649226,0.35227236272870605,3.4400957225287927,3.420564154578592,1.1586573511232088,1.990610437049387,0.39317681062493937
28,0.12528501886119128,0.3543690260750031,3.5104868352682157,3.4160881840395203,1.1316994442756505,2.0753916329183144,0.4513303842270307
29,0.11559052563069097,0.3449111085037698,3.0859433224952317,3.895755038706486,1.4112474799724415,2.3780769832048105,0.275221528464186
30,0.12281525816726628,0.33674126979967134,2.936016662197347,4.126694683883651,1.561961701845859,2.9661771765414997,0.18899130077078533
31,0.10275398229136258,0.35524021389417076,3.2131270504980476,3.518247082503181,1.2202535296292902,1.8186435481299608,0.3941582780637793
32,0.11194249670331088,0.3536870350501981,2.6872530589723826,4.05645507229266,1.4924577164852193,1.9496186044605972,0.4109389040263517
33,0.10357158860921632,0.3490331799408452,3.994435820464296,3.2153875301060504,1.0585676609827193,2.303366897292785,0.24783137583615455
34,0.10526945894243149,0.34280790400050926,3.8330603870922904,3.397621192093873,1.1480731301576468,2.5035238266017066,0.20353959071395852
35,0.1172431992561927,0.3520499456347779,3.6035869647473926,3.445766607467214,1.172471315777399,2.331725175126986,0.3072547078470441
36,0.12384518435741808,0.3501657740848397,3.7066152178598486,3.3437564312898433,1.121087380159104,2.29331282112659,0.35627260323152
37,0.10492522934466439,0.345489170856003,3.599698765561759,3.498612897878032,1.1965197636320217,2.2488112620197387,0.23791971991193792
38,0.1095866585041455,0.35438334516465625,2.1984355382853273,4.501659207455933,1.8144715263897782,1.7855252671273574,0.4429124276499178
39,0.11003294491148347,0.3424064815017601,3.6512716441504445,3.5063391548689395,1.1873525439396604,2.2709696028965993,0.2609165889403662
40,0.1166817853972769,0.3544632907213821,2.690570126297181,4.079567104647332,1.4963386151581226,1.9658186259210515,0.4238589383976198
41,0.10718266913478704,0.339753198308726,3.74511271898068,3.5504487967462546,1.1735223644905215,2.560963306634636,0.21106235190217548
42,0.10934648788988564,0.3652627171331986,3.5630351492479226,2.950602618262888,1.0249397181573714,1.7484019004228435,0.5017216205889887
43,0.08655409162915742,0.35837290356586254,3.242498175411904,3.3619609413980682,1.2188747410967173,1.5927556013287654,0.3184114752201509
44,0.11665947129340143,0.367361387623894,3.943943856333684,2.857571884513794,0.9520926090845349,1.8871183698153655,0.4818469616486003
45,0.10521780600915248,0.3648470509372409,3.755696915606407,2.9046775106461906,0.9759403938423417,1.7193414001578902,0.4730716522139923
46,0.1269575338347783,0.3581554217734155,3.7552710077751312,3.0192225803221278,1.0035257534078346,1.890614230840153,0.528293679950879
47,0.10032172677759624,0.3468957708534017,2.680924447190533,4.307145503439328,1.585520969930306,1.9794549878071053,0.28968221119715887
48,0.11063615623306436,0.353930025891665,3.8957476208787316,2.9801416991249634,0.9978615465176759,1.825671167639714,0.417984231921622
49,0.12770718555496668,0.34737954573045743,3.998130403996793,3.1925543309707316,1.051781387849544,2.359765266471216,0.3597644598157934
50,0.11149201652885032,0.35019436158779416,3.848061165548995,3.3238053258198934,1.0926978551027349,2.282282954853849,0.29928660919832
51,0.08917694682882084,0.3458271707903569,3.433592032584622,3.5955556616229214,1.23643073694299,1.9720999212455668,0.22155141559970482
52,0.12520608276088102,0.3443648718014994,3.559604264376187,3.5326245356648482,1.1999689047492084,2.338050129402066,0.3292198255486935
53,0.13169144118742077,0.3369430050044099,2.6795855707592557,4.3720809854740175,1.6854925662738003,2.553275684953969,0.2861435711005755
54,0.07850921423721277,0.36066631212861466,3.3691553657132713,3.316647973575396,1.1783352401871712,1.6269477759426152,0.2599919088524699
55,0.10975470090143818,0.3473696626217528,3.2288035540966975,3.695714415018028,1.2920267352499388,2.031616637892918,0.3313538900950115
56,0.0934653787564003,0.34804114711181333,3.031169453173588,3.8761340881588904,1.3749357671902669,1.8637565816209114,0.27753700798496994
57,0.12624001327703116,0.33664406141075043,2.8109278105661106,4.290550859934888,1.592304248837117,2.5336798581763476,0.291218260420036
58,0.10086873424233006,0.35445146749692374,3.0614499290434387,3.6805891801512245,1.329881530293668,1.9220674392556232,0.349377028838255
59,0.11587710767854559,0.34621373508081293,3.6071443145450397,3.537103566013406,1.206777422146081,2.5468300493153833,0.2446852593810735
60,0.11241387277541398,0.35082006085969086,3.567741823547429,3.4514358446713627,1.1622614578469668,2.1684898789542246,0.32891077736898877
61,0.10107876249098206,0.35518550795025766,3.83893273403579,3.1262992374936296,1.0511494861891846,1.9602356413188975,0.3298900560936813
62,0.10341592216806332,0.355794522500444,3.8135464546732862,3.086705063056547,1.0110440459315109,1.8162232917673637,0.4109503019636188
63,0.10158528569190009,0.3670388531708035,2.479415336603118,3.9832280914166462,1.5455084766908742,1.7596871917908619,0.44407226010504713
64,0.1027789469320989,0.36791064183516425,2.215880313432181,4.008484890487197,1.6775254537434874,1.5593708975462397,0.4977694027470818
65,0.11568262602504262,0.3449321054164461,3.7687132835917154,3.404971538567796,1.114709877005723,2.246530864289873,0.3115518138353917
66,0.09740015831066844,0.3523989928144084,2.9192713210898074,3.778150116950969,1.3725888421585655,1.7690689199564913,0.3433509396271269
67,0.1158683889129684,0.37336291743436906,2.712120789162945,3.4710690578317824,1.3335206208267272,1.7277399115623169,0.5526666612215986
68,0.09517997410263271,0.349833885474421,3.8503799386115904,3.2442952775654996,1.0605858004520914,1.916090137588618,0.29023562117893376
69,0.12685091913377003,0.3323807862639539,2.677163336448776,4.539502703303022,1.6845958309421802,2.525361129534817,0.2731103925390557
70,0.11986943032317512,0.36087975348694656,2.2135010665146053,4.337617869706881,1.7457249338283751,1.7776918428649346,0.5124631044303211
71,0.12444201145587863,0.33611247095728314,3.4420838083206258,3.7378204698620188,1.3020218488953657,2.7189739772867947,0.2360632490859574
72,0.12064238157428213,0.3454910412914886,3.3992157881904888,3.634543459307558,1.263643549502312,2.3084044471142233,0.3098208285521353
73,0.10155034371745444,0.3513549583726896,2.188808122560696,4.593584248652769,1.85957730072146,1.6919769574310273,0.376856593386899
74,0.12014087568151657,0.3427757897446904,3.695959092370565,3.4729820777159617,1.170015958246547,2.375043823112911,0.2889137726137529
75,0.10159492302347374,0.3585606716240536,3.5711448597614246,3.1248806438089223,1.077523177762157,1.7627348290655172,0.3947801266622175
76,0.10638081339427984,0.3473653640348052,3.8049356228983093,3.299801752569063,1.1344297831472414,2.484507851928661,0.21119371223878805
77,0.09711792744197568,0.3501041526848264,3.013753980418672,3.7490587426900777,1.36754350731958,1.8345410385309715,0.29566961769441674
78,0.13367925329793223,0.3419024466322817,3.5948079229561523,3.5865427973445803,1.2221288894765738,2.593564476272733,0.3105844617531501
79,0.10798334532974413,0.36972731772417555,3.030463950534509,3.2740833015096227,1.2389614023534579,1.7582860992367033,0.47533568938979776
80,0.11339713588720529,0.3502598390999454,3.908488443808601,3.197191875540797,1.064820040029087,2.163528009259755,0.32528856072163354
81,0.07369232985501514,0.35273218840656373,3.0989471723741384,3.761762855137401,1.3439067966822793,1.7761261887159923,0.20282572281171948
82,0.12423420787362349,0.3491397924471306,3.3048100796509807,3.5738639421269633,1.2259959999428296,2.090385577883528,0.4162801211508481
83,0.0903054263252744,0.3433925440289188,2.53725508941866,4.481829160237163,1.6905466258087618,1.9355873117423594,0.25348220554354434
84,0.10003662548193108,0.3453600915322402,2.9602458946553662,4.033521550093701,1.4465143813903891,2.0974907923065502,0.27122150665731704
85,0.11105590252552111,0.34908972561380003,3.9782669845845726,3.153668026339349,1.011270753078269,2.0156501609412674,0.37020326431661865
86,0.09091319648683341,0.3476988048029475,3.993027077431002,3.2595585480604745,1.0852556642312954,2.282337883281125,0.16682960469572705
87,0.09235668409150055,0.35022683911486324,2.3135426284841296,4.527936769970157,1.7453442424684404,1.6682563005215019,0.33964488232881035
88,0.1078356517820412,0.36219057352727535,2.6809859222236643,3.826846215101817,1.453221355830566,1.7844308851349169,0.4270962665774248
89,0.09233500228082653,0.3572276667271544,3.6581927267100927,3.128057891108283,1.073466816014598,1.7300609205225244,0.3233130001499095
90,0.1129109510107742,0.34673841906466907,3.8561757924899718,3.301313390457082,1.1029675088389659,2.360881042949316,0.2790195328126652
91,0.08973387258666794,0.3519261394955392,3.1088130567887378,3.7161439401601353,1.3202552495749151,1.7604963178733357,0.27995843944644283
92,0.09395426852570801,0.35207838919041173,3.0065406672730113,3.860690670533786,1.3872790626802773,1.9374103411972585,0.2715979713078772
93,0.07934347782923526,0.3477336392441457,3.3066513983002963,3.7434512368356296,1.3228536296143207,2.2862220457331746,0.12875482236774966
94,0.13693850507079713,0.3440042750864519,3.030354295457715,3.9430403687376936,1.4098534748111027,2.368912570297716,0.39841326473523997
95,0.08730254427320312,0.3413538077714467,3.531195425322604,3.634885433378612,1.2533859688788296,2.3880661356648325,0.13819450958420748
96,0.09971216937573309,0.3581464712188319,3.2173859152706124,3.538862045392806,1.2530924238567935,1.8681955182235757,0.34241182820785915
97,0.11748232567541056,0.3507375513879407,3.442237807799359,3.4750651235812686,1.2356614432973319,2.3509198460012692,0.30532390486806343
98,0.12758389605031561,0.3267448723323334,3.3004845488271437,3.930835208852451,1.4324964370318956,3.3361474051708195,0.13754560127793533
99,0.12178665022676965,0.33253334553083796,3.8660083780489516,3.47326741340629,1.15652879245251,2.7057316085845513,0.22370664394049683
100,0.1030704037549919,0.34989080081884594,2.4234655213403253,4.469425594201404,1.7130581713131836,1.8423711365104651,0.34943781053408446
101,0.11698122887751998,0.36746548515312405,2.8889682151271034,3.3724523297869706,1.2847620637489168,1.7363700457493598,0.5383360585007098
102,0.1001722544241979,0.35429004006306886,3.9432652327554116,2.9805096795098973,0.9650400178438506,1.7005787659062355,0.3946745089205056
103,0.11519577960768751,0.3450622682628856,3.7204807783130702,3.4163899912186926,1.1415817995377915,2.2651455306275095,0.2941443987955717
104,0.09842333382278966,0.36957083726563494,2.4549587688198553,3.8453335343961417,1.5503396508104492,1.6344992852700422,0.44211132009957943
105,0.11775794534814817,0.340501441006715,3.700586213081615,3.458685059947053,1.149060857814059,2.2025186830251062,0.3150010499209845
106,0.10264045102171004,0.37507826513930753,3.340416159647215,2.954967423035897,1.0827503436988495,1.7040835436229433,0.498129455945548
107,0.10607085267285557,0.34802391481880185,3.9981839456684067,3.1713514808549794,1.0238662644859093,2.026407423582062,0.32331857324815344
108,0.11936665958054453,0.33962597937020456,3.57849680155768,3.565599162191944,1.2342969599458258,2.5204314510559174,0.24399533897176495
109,0.11855585602204881,0.3525123928054815,3.6104802776647418,3.2795131283435626,1.0847664920931746,1.9423048836865657,0.44399789058441236
110,0.11795109943089968,0.32918919043025724,3.9609980160274816,3.4076851839225712,1.1584101793552464,3.098699050270633,0.14348724469383167
111,0.1128580400936776,0.3517292572618352,3.965531801954314,2.9978988410874363,0.9780283725443493,1.876988910459558,0.41972476017450444
112,0.10851111320099599,0.35853860362066775,3.1908305917755597,3.4629702844009755,1.2024799882980088,1.8082412439280042,0.43227598636939946
113,0.09279324462314639,0.35520892654675196,3.52602756335723,3.3909278383069306,1.1605022853420288,1.954508061130404,0.2863166609722234
114,0.09713986425007702,0.3668925856019215,3.4934526723453323,3.0250365250844293,1.084405951724099,1.676059869540888,0.40101961580914863
115,0.09876902753700595,0.3459098849002022,3.7890524877993355,3.40659013823679,1.1194471309146696,2.236484816171056,0.2372851959950751
116,0.12054035131597914,0.36445569793177496,2.6938793117269637,3.5013019256836677,1.3671198012326942,1.6770222441962717,0.5564759186606676
117,0.12242527449692239,0.35494171725578977,2.6646452659423243,4.016381511962386,1.4543617117770593,1.9014749259342578,0.4957587914052941
118,0.0979804548022536,0.34343865172923604,2.8143178621790597,4.16852989681746,1.5107449241901483,1.9972049311691265,0.27483858340271305
119,0.10232690090436014,0.35482641090176786,3.683074430970046,3.2283662299524414,1.0935483393405843,1.8943252028638842,0.3417309610687559
120,0.12363230006058287,0.34671299561224944,2.8850548611735496,3.99449388713753,1.463298936128645,2.186394943959142,0.36544697697733375
121,0.1075421229494777,0.34526650353572597,3.3636541380568445,3.701914929277895,1.2881466162784925,2.3200993904220506,0.2506191815535839
122,0.11416442040895523,0.3442732448058598,3.19759665049187,3.834055608757633,1.359138964021118,2.3388775662236636,0.2784454237010195
123,0.11063827756311347,0.35357610114078003,2.4107679031099183,4.302936637615993,1.6695959258697135,1.833629253638295,0.41827051304712143
124,0.09514393335293651,0.3520319094265418,2.8533515895499653,4.016182716546203,1.4331045525896016,1.9597282113719166,0.30459618383062653
125,0.12551929461520106,0.34313281693477016,2.6805206345326513,4.329761777317731,1.610496388222504,2.28908222960103,0.34852695109458537
126,0.10235264401226112,0.35609092023660094,3.7042937333848602,3.2408024155611983,1.0900873168302034,1.9948531488754264,0.32800723969363316
127,0.11478210381298339,0.34802099088684063,3.0661857967932136,3.812686948317583,1.3696823633358488,2.0807860120965302,0.3348682725715036
128,0.10213004346999661,0.3510438582335294,3.883910361468587,3.1734446505965286,1.051018010714828,1.9537394170658047,0.30698324965665674
129,0.10408041459826729,0.3563073291206022,3.2489112773460755,3.3601169361114747,1.1887339510886692,1.7381329615843226,0.4211649079195966
130,0.11459297312097881,0.3454054270277942,3.2530765300596256,3.7437069795066225,1.2729654591303123,2.092921518807098,0.35723184905515876
131,0.11582791093838568,0.3551727987650031,3.503645882479365,3.425257252245878,1.1585463441367747,2.0704287430370294,0.3644764596425575
132,0.11141137657100464,0.34233401330492397,3.7546990969251324,3.4455385685106363,1.150609802727286,2.393241124954859,0.2536650151337012
133,0.09737363956988881,0.3377112365867738,3.284872304203359,3.825893555639668,1.387044863044002,2.8784357462953163,0.1163759234138322
134,0.10102966820349461,0.3620741316845835,3.9380973688360927,2.891211105789783,0.9588145252022959,1.743405639567369,0.4114381344323201
135,0.10880023558286302,0.35528612251569053,2.9969323988793737,3.6314383356754654,1.3219407547263298,1.83205848368355,0.40782440794215924
136,0.12970706340014249,0.3426946131672077,3.471141314054834,3.637052035148776,1.2797795102825622,2.7156494678929715,0.26426364993999346
137,0.12596070672964005,0.37193661671958395,3.5307147566670753,2.8065624549460235,0.9977809140613634,1.787015949170231,0.6165907670883423
138,0.09600942525746894,0.34660334178924346,3.0623164574128716,3.956774648493769,1.3810913485771346,2.137548950310971,0.2558183822381555
139,0.10393528728881445,0.3652867280334801,2.718120680753156,3.62705091925262,1.3938032611734816,1.6902958210642014,0.4457369102910908
140,0.11346458820004346,0.3526613921007471,2.7109536209541107,3.990664034129962,1.4917001188659573,1.942887762186447,0.3988284804614667
141,0.1318713647463276,0.3441070188860568,3.3597836991781564,3.742743264696986,1.2807903746618365,2.4448522673427506,0.3537809275918786
142,0.09879646892447841,0.3565042123761519,2.8381629591359983,3.904437544117624,1.4478571022684779,1.911065283871254,0.3287515629514127
143,0.11353422189876117,0.3667694164460338,3.146604173290703,3.1526560370920875,1.1392077484660925,1.6822455612942817,0.5574013028317072
144,0.10115618892702676,0.3449020879220694,3.194415461420993,3.812607524407372,1.3758906199440386,2.4842048046280527,0.19257391516275463
145,0.10619662403871472,0.3522751752822283,2.7362067144338367,4.011935264067969,1.4676114523257968,1.820018003936936,0.38244719009994227
146,0.13378737508618235,0.33959389919834676,3.8081620671160383,3.3724527309636056,1.14526603262262,2.557586998448507,0.315705486354046
147,0.09860817560916077,0.35420838448302294,2.961236085697668,3.7824409073230534,1.4139634438566866,1.9595795120271622,0.28551741542363923
148,0.10301815176545889,0.3494658495145502,3.64985913547038,3.341537533834055,1.1279382391832817,1.9802283621105665,0.31335220846277967
149,0.08535561258034234,0.34331809705425537,3.4211221318033367,3.6039212477223894,1.2358236139896814,1.9019609275312623,0.22073052302653937
150,0.08944488555317956,0.35338945901716096,3.7008159253296746,3.2939444683463166,1.1136330648406987,1.938148048266284,0.2496539940320413
151,0.09839921225058897,0.36116735002955597,2.638264856001468,3.8695315759120343,1.4888617302000762,1.6926808681125443,0.398291642333698
152,0.10906689122890234,0.3517380041204838,3.833530709714072,3.1619703437873508,1.051003162738698,1.9197343338639197,0.35635273296491615
153,0.11484640401730052,0.3428691469020965,3.0910586801811757,3.9527473222268688,1.4602997275506946,2.714627760824829,0.20233153808669704
154,0.10948306121122289,0.3488042660139085,2.8295997592874893,4.0846504357877285,1.4621057768416048,2.015179526304671,0.35686213498299185
155,0.1100386982336483,0.34435218263662004,3.4796592253892413,3.566911570105308,1.2520894162044593,2.3392460822991494,0.23940677604454982
156,0.09955640732955677,0.3468889494151123,2.5033117462997065,4.379014831479901,1.6494292625983595,1.7849889832327792,0.344871507558578
157,0.09897896222740546,0.3668363972618725,2.980145477423502,3.4533210638892506,1.2934660803316773,1.71443921803236,0.3937462650044118
158,0.11220772121878266,0.3480123318581008,3.0302565246532818,3.9284834531467685,1.4409401344365182,2.3609604616518625,0.2608352310486141
159,0.11819242874045932,0.351335741384702,3.8191083034191093,3.233636357281637,1.0644254565891342,2.1022347463536533,0.37948274856839465
160,0.10894342822022324,0.3549496198044179,3.2571467025136798,3.442721182198416,1.1972015277944081,1.821588844517139,0.4150056841605224
161,0.1015845364568919,0.3540317157250251,2.8478379574889643,3.9050061575946016,1.4101063146294264,1.8051987938431833,0.3590485141704974
162,0.11790527315236858,0.35629372935186115,3.0698352930813373,3.645134135680219,1.2866549696856922,1.9609601242822055,0.45523637653496596
163,0.11840710285402302,0.3410508566068119,3.493438674507601,3.6563429932960534,1.2217038375535327,2.341707496133077,0.3115784350812531
164,0.114635903363167,0.3491966545914886,3.3566742731535224,3.5334725277003884,1.232139337803453,2.1122056882960485,0.34512328618231086
165,0.11751025553682329,0.3520637377220435,2.623075869077678,4.2776175628144735,1.6192542573811348,2.2373158803756725,0.35205848948888285
166,0.1283363319220814,0.345465778771531,3.9126481805058484,3.317532315318073,1.1037576632410926,2.4675162147847822,0.31684713873577075
167,0.11575326964125342,0.3656438290968088,3.213724068357486,3.303916007568024,1.1810967674274333,1.8367261875047283,0.4925810376521866
168,0.1081269494941663,0.3498322609196358,3.9604851770744864,3.114501762282048,1.0216120421087262,1.9789485111162641,0.35312171541351195
169,0.09778894718112609,0.34998780974816424,2.2698388455032,4.608172719853611,1.7864542629694486,1.71288691385762,0.36688269255589695
170,0.12350398346785302,0.34559559732948697,3.828887817355324,3.327599044069821,1.1135996588969335,2.437762848187367,0.32113265294343374
171,0.10453593249053726,0.34273367946131483,3.7895364076222657,3.36653980543827,1.122629700227344,2.180571166311262,0.2550719892028482
172,0.10503258395807119,0.3566738906428955,2.668858698386823,3.845560689809155,1.4702958943282156,1.7236542858107708,0.4014725984953736
173,0.08860425685089098,0.3524386237755581,3.3359605981022353,3.390840118436719,1.1931521268347478,1.672199589316723,0.3024839819605476
174,0.10403104200766052,0.351123210591911,3.8341861653135485,3.2813384999136326,1.075726062365431,2.125028235105287,0.3072447110446971
175,0.12339039115925322,0.34742632751265035,3.28339795709104,3.5431029329270904,1.2115104068885731,1.9513347213040144,0.45724616870159934
176,0.10268963930853348,0.35981797110265556,2.6768356723659563,4.007440421027764,1.526021401041429,1.9191305826092089,0.34061816674240036
177,0.09600613569584883,0.3536917357044866,3.6539858751927685,3.1668612362285096,1.0910255734244338,1.7769050307855867,0.32471698992127707
178,0.1099907126515363,0.3439240312081651,2.60206065566756,4.471920680096291,1.702964741998148,2.326637883048239,0.25037465973577716
179,0.10280376347526278,0.3597548617551339,3.813002304035872,2.9461741325948365,0.9844086493676466,1.682832662392563,0.4280178422308064
180,0.10396963142755448,0.34692172007856936,2.9577314406471866,3.993567154925266,1.4787607563016734,2.3652224807304396,0.2162942931863485
181,0.10293621185013496,0.35931158962487014,2.2392249909925663,4.535960594288604,1.7892957214334066,1.7894050080851294,0.40143414617749373
182,0.10017119373566213,0.34453773742599153,3.8105021152987746,3.3091076458527784,1.0833261503737095,1.865355305077105,0.29276523267765514
183,0.11698122887751998,0.36746548515312405,2.8889682151271034,3.3724523297869706,1.2847620637489168,1.7363700457493598,0.5383360585007098
184,0.11028868465698943,0.3599884041657242,3.3262405895632408,3.324740838896163,1.1795882700183034,1.8734028978851611,0.41256561211338
185,0.11734324237380767,0.34836557681478314,2.7604761614031927,4.054497150765386,1.5093648885286477,2.0228492428611653,0.3644249309254361
186,0.12168207794325553,0.3462892357679457,3.7767531099311427,3.343496004041484,1.09394327583134,2.1192916525990206,0.38067908675040185
187,0.12336639131528644,0.3414983346515031,3.5900345919565924,3.507823073492028,1.241240416399352,2.629284681669107,0.24731408139984187
188,0.08959705701108184,0.3556822105077374,3.5042885619931323,3.3346811006835786,1.1434346132900104,1.7482737110037854,0.2901231885463944
189,0.09942548761675267,0.35292620945101644,2.9085898518826347,3.9700044577067333,1.465352622872401,2.24877951002928,0.2570059584299391
190,0.10286422186765136,0.34336949232976044,3.370877004061592,3.7033486179085333,1.2801729554791565,2.2147825334984788,0.23628397258003433
191,0.1281688786373154,0.33901113141947503,2.6742449608598644,4.362044903886215,1.6775266290350914,2.5842942107638334,0.27292819506353505
192,0.10832389005425355,0.35431566218621124,2.603205933197402,4.052865270202531,1.5126442421268398,1.7803178187381798,0.4290227257806793
193,0.10319317572391411,0.3442724469506492,3.785847356134008,3.3753576923737634,1.1015834782166263,2.0951177938193233,0.2794412282618968
194,0.11796584416255208,0.36182436706840887,3.5242525039207226,3.078403344580853,1.0378392337593214,1.7873160484819952,0.5178866171634476
195,0.10046127976143523,0.3563520318484841,3.555226055238176,3.2272959207498757,1.104282953594254,1.7844353424268797,0.3726187866391844
196,0.09686827192902356,0.3664890455426582,3.1459473613686093,3.1209896607313694,1.1774851835901803,1.571240514691912,0.4247772063041249
197,0.12614516196453932,0.34692139571647457,2.9745980676584907,3.963579572636286,1.42615349424999,2.285161999961237,0.369049589877985
198,0.10397486460590265,0.3621712223635461,2.954572505073241,3.5231867808450676,1.3046359674676655,1.7195749013143313,0.42076628148138595
199,0.10396491948063749,0.3639659795540949,3.9105644487038296,2.6491865479831427,0.9300195985309361,1.6119075939548477,0.46593363664790194
200,0.12023824070727387,0.3423794451374983,3.6787799125314145,3.504068649151189,1.2043270489467213,2.6734224556110058,0.23591261180697273
201,0.10137694935453728,0.3608744762755616,2.736178450741053,3.6720840474777057,1.4012446167616037,1.6817222569263592,0.42758218931102787
202,0.09270340909873213,0.35231206864934994,2.879804095444597,3.9114383326569655,1.4257251137954767,1.8466375878650918,0.30296792906074266
203,0.10252666878307357,0.34327872879160815,2.6667516844435344,4.339884785314569,1.6651252885324814,2.329691349558327,0.21372276901999207
204,0.09361595588730534,0.35808254140467366,3.5320306447448826,3.2279439767073903,1.113562881053542,1.7195690806385835,0.3407794645524227
205,0.10530801164239065,0.3546049557817593,2.6256482365088267,4.073331965156543,1.531833110375708,1.8296779206825229,0.3775908694204442
206,0.10314230394070348,0.3557002639113374,2.912365559687712,3.8050243384598947,1.3878897773273602,1.8476279131664826,0.35669495343319624
207,0.0853423152969116,0.35056609941557754,3.181264769308857,3.655556393804052,1.277926189090163,1.7828241870065415,0.2782156621003554
208,0.10425302857514065,0.35690523114290656,3.6263204065639956,3.3249133868074967,1.111833387262921,1.95134475615234,0.3538762153117407
209,0.11357254372971883,0.3608726813876605,3.7198020689433537,2.8723987471695462,1.000826920966364,1.708169514776528,0.46959493239372224
210,0.1265368970387153,0.3464779153728262,3.725646834751043,3.377766588835308,1.113337718539423,2.149458127584282,0.40740730347594284
211,0.09796675123961002,0.3477909859449831,3.7067243595608357,3.437972509785544,1.1448792779517234,2.0779563684486204,0.24905852986996493
212,0.12905905358593595,0.3430072733479721,3.5679641153417334,3.571737455058152,1.2047091679464106,2.380864872636494,0.3409505680832531
213,0.11233084948156856,0.3602438692287169,3.808771762011956,3.1280456505159346,1.0450224976216378,2.0294392420411596,0.38039082051532036
214,0.09699253064143547,0.3519736694139903,3.420155094384602,3.5358633363920875,1.245604230464496,2.212870791225016,0.23735327107440019
215,0.09089351931923825,0.3635856794402305,2.9550488700173636,3.3438391323824783,1.286633214026673,1.5695481023928306,0.3755717940154337
216,0.09740370315897197,0.34667125584106867,3.681182184140324,3.404099695607737,1.1366205494746466,2.1056395944260755,0.25453597797597916
217,0.10561868935667351,0.3521879373619043,3.9792347999197046,3.156693249994532,1.0422873997947546,2.122736164817303,0.30645194585467206
218,0.12823438593146377,0.3355548845269972,3.914603100806337,3.388985709472709,1.13020873449312,2.6022507884083805,0.2715297007992629
