,kT,norm (bb_1),PhoIndex,norm (po_2),nH
97,0.7940347398140153,0.16166966276459876,2.186808903449023,0.00029254763381116457,0.13428811441944247
98,0.7429751050014024,0.17234965874144595,2.0526615239047965,0.00029049046855455455,0.12425499705724156
99,0.7222168985382581,0.22943770364782853,2.034061012321623,0.0002547077266102926,0.10522091165694566
100,0.7140751688933632,0.22459508445900062,1.9517810604147976,0.0002557973678553903,0.09241435011243015
101,0.7318311285121959,0.219400255334723,1.9848665978040192,0.000256904901720353,0.10338532634190298
102,0.6930260442466912,0.22373939288103198,1.9905793234540716,0.0002795399687876926,0.12060036298275968
103,0.7091857492053926,0.20991479464146867,1.9665635148330762,0.00027753869253994317,0.11390637934168393
104,0.690411716225937,0.2784670218530753,1.970927152067923,0.0002425238720509094,0.09458316244459071
105,0.6986370253195608,0.23857812150613839,2.0038290814054056,0.0002576175346199961,0.10359020825953102
106,0.680274276592515,0.24205184542140462,1.9729432723669547,0.00026828366686483914,0.10868001525682716
107,0.7077143296295487,0.2254806065655929,1.9688766772646389,0.00024824563667873146,0.09756618667465562
108,0.7051816196506866,0.24040299888584898,1.9624748882255085,0.0002574403246148461,0.09834716079878918
109,0.7038553025383066,0.23385050643476127,1.960003837611659,0.0002561547766868572,0.10300302322029077
110,0.7156547962515275,0.22743286640323757,1.951571123583936,0.00024376079882148467,0.0885703784218778
111,0.6852250634495093,0.2550332220796405,1.9587108435983804,0.00026237381034955747,0.10510890997372266
112,0.6852158491716978,0.2621538446224022,1.9585609109246571,0.0002600744671600415,0.10740949418716432
113,0.7769772782878079,0.14695527304656308,2.047486241275488,0.00028926907031269055,0.12296067518782451
114,0.7570675621633611,0.17120697045700942,2.0532403670503245,0.0002882835373456079,0.12759467980150183
115,0.7887211371816271,0.13801755200500393,2.037145407846947,0.00029659885032807994,0.12384133515538101
116,0.6970157539351007,0.2348477558878708,2.0311378629566286,0.0002763995707220604,0.11794155481545149
117,0.6853281330615899,0.2527305902278159,2.023349766018686,0.00027388082231849054,0.11884048612955515
118,0.6749099913838029,0.23344913567623482,1.8958655051361557,0.00026318864556077034,0.10063747779743912
119,0.6784170150429083,0.260734561957722,2.0049226522226418,0.00026290036852540685,0.11256792423927006
120,0.6821047857059893,0.24378072866907866,1.9967873173041522,0.0002669689915720557,0.11026546403397242
121,0.6865398651052097,0.25287798595278166,2.0095460841934347,0.0002697769340396294,0.11158925058760139
122,0.6967311553163884,0.24978821034703166,2.021473005060102,0.00026149761068646024,0.11163984730547669
123,0.7019295664240677,0.24954502069682027,2.031196383779514,0.0002649004503922341,0.10998830543481027
124,0.7339292847872158,0.18120570593668583,2.049956575682682,0.00029243490038110203,0.12536932362677417
125,0.7309264975626667,0.1800103055051437,2.050293252498659,0.0002920567407196976,0.12514377787828507
126,0.7600218599339635,0.17650824013805122,2.0530642073935175,0.0002810005782615185,0.11562105825543725
127,0.7504846928472653,0.18324243621993386,2.0366215577460185,0.00026951543585006406,0.10987510073786937
128,0.7278440053575154,0.19191860615913667,1.9699488509808103,0.0002734250241858546,0.10841703035337912
129,0.7242280781789261,0.22781063146996544,2.0403704740367914,0.00025595540407915776,0.10579596377249889
130,0.7168692792817526,0.20088522924040716,2.0161873376138923,0.00028111792987973024,0.11609453927548877
131,0.7101042258279378,0.23053277772595185,1.9657483281276504,0.0002500319978773077,0.09899521928786845
132,0.7157508052736288,0.22141591206805952,1.9578576002021384,0.00024888008186433735,0.09404851415174936
133,0.7210764233988354,0.22435377785140143,1.9461476996786717,0.00024983091871757157,0.09246801445737586
134,0.7064503733125195,0.2195618147305521,2.0206810757295988,0.0002884575617314517,0.12360618423473788
135,0.6913523319461525,0.21321765253675296,2.0144805039505433,0.0002822215656487364,0.11999502731373547
136,0.7149667430604812,0.21433760683425537,2.0043485146358915,0.00028239810550577724,0.12000231883161167
137,0.7071832363496331,0.20475225201458855,1.9683985655799145,0.0002787549087888374,0.10730605982325236
138,0.7434003958303254,0.21682884441135747,2.0474557871265424,0.000252503610134653,0.10352877915014239
139,0.742858787910523,0.2062547149979706,2.046194593104409,0.00025139576916777164,0.10006430755243104
